object_type,domain,table_name,table_chinese_name,table_purpose,row_grain,field_position,field_name,field_chinese_name,data_type,nullable,default,stored_data,business_purpose,source_system,writer,foundation_tier,view_readiness_status,view_readiness_blockers,view_grain_key,key_and_constraints,foreign_key_activation,table_unique_constraints,table_exclusion_constraints,table_checks,time_semantics,history_version_semantics,sensitivity,example,misuse_warning,lifecycle,mutation_policy,minimum_grain_verdict,storage_class,derivability,why_stored_not_view
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,8,occurred_at,发生时间,timestamptz,True,,来源提供的具体报废时刻。,时段损耗分析；缺失保持 NULL。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,2026-08-08T20:15:00+08:00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,9,source_name_snapshot,来源商品名快照,text,False,,被选中来源行的商品名称原文。,目录改名后仍可核对；不能作为连接键。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,Dark Chocolate Wellington,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,10,quantity,报废数量,"numeric(18,4)",False,,按 listing 来源单位记录的报废数量。,损耗计算。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,2,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,11,source_waste_amount,来源报废金额,"numeric(18,4)",True,,当前批次 RES/POS 返回的报废金额原值。,来源核对；不得由数量和当前售价重建。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,18.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,12,currency,币种,char(3),False,,来源报废金额币种。,跨地点汇总门禁。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,MYR,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,13,reason_raw,来源原因,text,True,,POS 返回的报废原因原文。,保留映射证据。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,Expired,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,14,reason_code,标准原因代码,text,True,,按规则版本映射的原因代码。,区分损失、试吃和营销。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,EXPIRED,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,15,reason_mapping_version,原因映射版本,text,True,,reason_raw 到 reason_code 的规则版本。,历史重放。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,waste-reason-v2,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_current,当前POS商品报废,为每个地点营业日选择一批合格 ITEM_WASTE 事实，保留所选批次内每条最细来源报废记录。,地点 × 营业日 × listing × 来源报废记录一行,16,is_financial_loss,是否经营损失,boolean,False,,该原因是否计入经营损失。,避免把试吃默认记损失。,pos_item_waste | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,true,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,1,waste_id,报废ID,uuid,False,,原报废事实。,追溯。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,ecf7de3e-329c-5e7f-bbd2-221da4f1234b,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,2,pos_ingest_batch_id,POS批次ID,uuid,False,,当前采用的报废整日批次。,证明修订血缘并支持同日重跑核对。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,338eeff7-033b-56b3-8bb0-aa9f36eb71a3,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,3,location_id,地点ID,uuid,False,,报废地点。,门店分组。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,122b374d-3a95-5bd4-8a1b-6a4ec95a06f8,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,4,business_date,营业日期,date,False,,报废日期。,计划和成本连接。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,2026-08-08,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,5,listing_id,Listing ID,uuid,False,,来源商品身份。,完整保留来源。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,f719aafd-2e51-595c-823f-c34aded761a9,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,6,product_id,产品ID,uuid,True,,确认统一产品。,产品分析。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,f53ead8e-1390-57b7-917e-7e4dfd18edd7,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,7,source_name_snapshot,来源商品名快照,text,False,,报废来源行的商品名称原文。,保留来源证据，不按名称猜映射。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,Dark Chocolate Wellington,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,8,quantity,数量,"numeric(18,4)",False,,报废数量。,损耗计算。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,2,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,9,source_waste_amount,来源报废金额,"numeric(18,4)",True,,RES/POS 返回且由 current selector 选中的报废金额。,与派生成本损失并列核对，不相互覆盖。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,18.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,10,currency,币种,char(3),False,,来源报废金额币种。,防止跨币种误加。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,MYR,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,11,reason_code,标准原因,text,True,,标准化报废原因。,损失分类。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,EXPIRED,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,12,is_financial_loss,是否经营损失,boolean,False,,是否计入经营损失。,排除试吃等营销用途。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,true,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_item_waste_mapped,已治理商品报废,为报废事实补充发生时点已确认product_id和标准损失分类，同时保留未映射行。,一条POS报废事实一行,13,mapping_status,映射状态,text,True,,产品映射质量。,未映射提示。,v_pos_item_waste_current | pos_product_mapping,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,waste_id,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,CONFIRMED,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,1,member_daily_metric_id,会员日报ID,uuid,False,,被选中的会员日报事实。,回查来源行。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,c566193a-7c5e-500e-8c22-2adc8acc582c,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,2,pos_ingest_batch_id,POS批次ID,uuid,False,,当前营业日采用的唯一会员日报批次。,作为修订键和解析血缘。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,338eeff7-033b-56b3-8bb0-aa9f36eb71a3,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,3,location_id,地点ID,uuid,False,,会员日报所属地点。,门店连接。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,122b374d-3a95-5bd4-8a1b-6a4ec95a06f8,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,4,business_date,营业日期,date,False,,会员日报所属营业日。,销售与财务核对。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,2026-08-08,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,5,new_member_count,新增会员数,integer,True,,来源直接报告的新增会员人数。,获客趋势。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,12,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,6,consumed_member_count,消费会员数,integer,True,,来源直接报告的消费去重会员人数。,会员活跃度。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,186,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,7,recharged_member_count,充值会员数,integer,True,,来源直接报告的充值去重会员人数。,储值参与度。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,9,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,8,points_member_count,积分变动会员数,integer,True,,来源直接报告的积分变化去重人数。,积分覆盖面。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,142,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,9,member_sales,会员销售额,"numeric(18,4)",True,,来源识别会员订单的全部销售额。,会员贡献率分子。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,18000.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,10,total_consume_amount,来源总消费分母,"numeric(18,4)",True,,来源日报直接报告的总消费口径。,复现来源比例；不默认等于 POS 日净销售。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,53680.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,11,topup_cash,充值现金本金,"numeric(18,4)",True,,来源正常充值的现金本金。,现金储值流入。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,800.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,12,topup_gift,充值赠送金额,"numeric(18,4)",True,,来源正常充值的赠送价值。,促销成本。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,80.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,13,topup_face_value,充值面值,"numeric(18,4)",True,,来源正常充值总面值。,与现金、赠送组成核对。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,880.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,14,topup_count,充值笔数,integer,True,,来源正常充值交易笔数。,充值频次。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,10,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,15,topup_refund,充值退款,"numeric(18,4)",True,,来源充值退款金额，符号遵循来源。,充值净额派生输入。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,-50.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
VIEW,pos,v_pos_member_daily_metric_current,当前会员日报原值,为每个地点营业日选择一个合格 MEMBER_DAILY_METRIC 批次，并原样输出所有不可可靠重算的来源日报字段。,地点 × 营业日一行,16,redeem_amount,卡核销总额,"numeric(18,4)",True,,来源卡消费核销总额。,卡支付核对。,pos_member_daily_metric | pos_ingest_batch,READ_ONLY_LOGICAL_VIEW,PHASE1,PASS_SELECT_SPEC,,location_id + business_date,LOGICAL_VIEW_FIELD,NOT_APPLICABLE,,,,Defined only by approved SELECT specification.,READ_ONLY_LOGICAL_VIEW,none,6250.00,,LOGICAL_VIEW_ONLY,READ_ONLY,NOT_APPLICABLE,NOT_STORED,SELECT_SPEC_REQUIRED,NOT_STORED
