domain,domain_name,table_name,chinese_name,purpose,row_grain,writer,readers,source,foundation_tier,lifecycle,lifecycle_meaning,mutation_policy,mutation_policy_meaning,storage_class,minimum_grain_verdict,derivability,derived_fields_or_outputs,audit_action,original_r4_disposition,claude_fable_5_result,why_stored_not_view,retention,primary_key,outgoing_foreign_keys,incoming_references,read_only_views,unique_constraints,nulls_not_distinct_uniques,nulls_distinct_uniques,exclusion_constraints,table_checks,notes
app,治理、权限与质量,app_user_location_scope,账号地点范围,限制一项账号角色分配可以读取或操作哪些门店、厨房或仓库，避免多角色账号的地点范围互相串用。,账号角色分配 × 地点 × 权限范围一行,身份管理服务,所有应用,管理员授权,CORE_PLATFORM,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_PLATFORM_STATE,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,限制一项账号角色分配可以读取或操作哪些门店、厨房或仓库，避免多角色账号的地点范围互相串用。；身份权限、幂等、安全、任务恢复、审计或投递恢复需要持久技术状态；它不是业务分析表。,业务存续期内保留；归档规则在实施前确认,user_location_scope_id,user_role_id → app_user_role.user_role_id | location_id → ops_location.location_id | granted_by_user_id → app_user.user_id,,,user_role_id + location_id + scope_level + valid_from,,,"NO_OVERLAP(user_role_id, location_id, scope_level, tstzrange(valid_from, LEAST(COALESCE(valid_to, 'infinity'), COALESCE(revoked_at, 'infinity')), '[)'))",valid_to IS NULL OR valid_to > valid_from | revoked_at IS NULL OR revoked_at > valid_from,授予后仅允许补写 revoked_at 或受控缩短 valid_to；账号角色分配、地点、级别和起点冻结，所有修改进入 app_audit_event。当前 app_user_store_scope 迁移时先建立账号当时有效的 app_user_role，再把门店范围挂到具体 user_role_id；不得把一个地点范围默认扩散到账号的所有角色。
app,治理、权限与质量,app_session,登录会话,保存经过哈希的登录会话及其过期和撤销状态。,一个登录会话一行,身份管理服务,所有应用,成功认证,CORE_PLATFORM,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_PLATFORM_STATE,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存经过哈希的登录会话及其过期和撤销状态。；身份权限、幂等、安全、任务恢复、审计或投递恢复需要持久技术状态；它不是业务分析表。,过期或撤销后保留 90 天，再按审计政策清理,session_id,user_id → app_user.user_id,,,token_hash,,,,expires_at > issued_at,签发后除首次写入 revoked_at 外全部字段冻结；过期或撤销即终态。APPEND_ONLY 无法表达登出撤销，因此明确采用终态前受控更新。
app,治理、权限与质量,app_one_time_token,一次性访问令牌,为 HBTI、重置密码或一次性公开流程保存哈希令牌和消费状态。,一个一次性令牌一行,令牌服务,HBTI | 所有应用,受控令牌签发接口,CORE_PLATFORM,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_PLATFORM_STATE,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,为 HBTI、重置密码或一次性公开流程保存哈希令牌和消费状态。；身份权限、幂等、安全、任务恢复、审计或投递恢复需要持久技术状态；它不是业务分析表。,失效后保留 180 天用于滥用调查，再删除,one_time_token_id,user_id → app_user.user_id | member_id → pos_member.member_id | campaign_member_id → mkt_campaign_member.campaign_member_id | application_id → hr_application.application_id,,,token_hash,,,,"num_nonnulls(user_id, member_id, campaign_member_id, application_id) = 1 | consumed_at IS NULL OR revoked_at IS NULL",签发后用途、主体外键、哈希、到期时间和 return_route_code 冻结；仅允许首次写入 consumed_at 或 revoked_at，任一终态后整行冻结。显式外键替代 subject_type+subject_id 多态文本；return_route_code 由服务端注册表解析，metadata 只作证据且绝不能扩大令牌能力。
app,治理、权限与质量,app_rate_limit_event,限流计数事件,记录受保护接口的限流计数，替代 HBTI 专用的孤立限流表。,限流键 × 时间桶一行,API 网关或限流服务,HBTI | 所有应用 | 安全管理员,受保护接口请求,CORE_PLATFORM,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_PLATFORM_STATE,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,记录受保护接口的限流计数，替代 HBTI 专用的孤立限流表。；身份权限、幂等、安全、任务恢复、审计或投递恢复需要持久技术状态；它不是业务分析表。,按限流调查需要保留 7 至 30 天,rate_limit_event_id,,,,scope_code + key_hash + window_started_at + window_seconds,,,,,这是刻意不连接业务身份的短期安全计数：key_hash 不可逆，防止为分析便利反向暴露 IP、会员或令牌。仅计数器可在窗口内原子递增，expires_at 后冻结并清理；它是稳定关联原则的隐私例外。
ops,地点、产品、预测、计划、执行与班表,ops_location,统一地点主数据,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。,每个真实经营地点一行,BakeryOps 主数据管理,所有项目,企业地点登记与审核,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,统一表示门店、中央厨房、仓库、办公室或兼具多种能力的地点。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,永久保留；地点关闭只改变状态,location_id,parent_location_id → ops_location.location_id,app_user_location_scope.location_id | cost_card_material_price.location_id | finance_cashflow_line.location_id | finance_import_batch.scope_location_id | finance_inventory_flow_line.location_id | finance_inventory_snapshot_line.location_id | finance_item_sales_monthly.location_id | finance_monthly_cost_line.location_id | finance_monthly_metric.location_id | finance_order_logistics_line.location_id | finance_sales_daily.location_id | finance_supplier_purchase_monthly.location_id | finance_target.location_id | hr_appointment.location_id | hr_employee_event.from_location_id | hr_employee_event.to_location_id | hr_employment.home_location_id | hr_job_requisition.location_id | hr_offer.location_id | hr_timesheet_entry.location_id | mkt_campaign_version.location_id | mkt_reward_stock.location_id | ops_business_rule.scope_location_id | ops_daily_review.location_id | ops_dispatch.from_location_id | ops_dispatch.to_location_id | ops_forecast_run.location_id | ops_location.parent_location_id | ops_location_source_identity.location_id | ops_operational_event.location_id | ops_production_plan_version.location_id | ops_production_run.location_id | ops_shift_plan_version.location_id | ops_station.default_location_id | ops_stockout_event.location_id | ops_workload_run.location_id | pos_daily_breakdown.location_id | pos_ingest_batch.location_id | pos_item_sales_hour.location_id | pos_item_waste.location_id | pos_member.home_location_id | pos_member_card.issued_location_id | pos_member_card_transaction.location_id | pos_member_daily_metric.location_id | pos_order.location_id | pos_product_listing.location_id | pos_sales_day.location_id | pos_sales_hour.location_id | scm_goods_receipt.location_id | scm_inventory_count.location_id | scm_inventory_movement.from_location_id | scm_inventory_movement.to_location_id | scm_material_requirement_run.location_id | scm_purchase_order_revision.deliver_to_location_id | scm_replenishment_run.location_id,v_cost_card_product_cost_component | v_ops_timeslot_sales_baseline | v_ops_holiday_factor,location_code,,,,closed_on IS NULL OR opened_on IS NULL OR closed_on >= opened_on | location_id <> '00000000-0000-0000-0000-000000000000',
ops,地点、产品、预测、计划、执行与班表,ops_location_source_identity,地点来源身份映射,把 RES、Lark、财务模板等外部地点编号映射到统一 location_id，并保留有效期。,来源系统 × 外部地点ID × 有效期一行,BakeryOps 主数据审核,所有项目,外部来源地点目录与人工证据,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把 RES、Lark、财务模板等外部地点编号映射到统一 location_id，并保留有效期。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,location_source_identity_id,location_id → ops_location.location_id | source_system_id → app_source_system.source_system_id | created_by_user_id → app_user.user_id,,v_identity_mapping_gap,source_system_id + source_container_id + source_location_id + valid_from [NULLS NOT DISTINCT：空值也参与去重],source_system_id + source_container_id + source_location_id + valid_from,,"NO_OVERLAP(source_system_id, COALESCE(source_container_id, ''), source_location_id, tstzrange(valid_from, valid_to, '[)')) WHERE mapping_status = 'CONFIRMED'",valid_to IS NULL OR valid_to > valid_from | source_container_id IS NULL OR source_container_id <> '',RES 可将组织ID放入 source_container_id、shop ID 放入 source_location_id；Lark 地点专属 Bitable 映射把 Base app_token 放入 source_container_id、table_id 放入 source_location_id。两者都是可公开定位的对象ID，真实 app_secret/access_token 只能放密钥管理。evidence 只保存批准依据，不承载运行配置字段。
ops,地点、产品、预测、计划、执行与班表,ops_product,统一产品主数据,维护 HOT CRUSH 可销售、可生产产品的稳定身份，不等同于某门店 POS listing。,每个企业产品一行,BakeryOps 产品主数据管理,所有项目,企业产品目录与人工审核,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,维护 HOT CRUSH 可销售、可生产产品的稳定身份，不等同于某门店 POS listing。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,永久保留；停产产品只改变状态,product_id,base_unit_id → app_unit.unit_id | created_by_user_id → app_user.user_id,cost_card_recipe_version.output_product_id | finance_item_sales_monthly.product_id | mkt_reward.product_id | ops_business_rule.scope_product_id | ops_dispatch_line.product_id | ops_forecast_line.product_id | ops_operational_event_product.product_id | ops_product_alias.product_id | ops_production_plan_line.product_id | ops_production_run_line.product_id | ops_workload_line.product_id | pos_product_mapping.product_id | pos_product_mapping_review.candidate_product_id,v_product_identity | v_pos_member_order_item | v_ops_forecast_accuracy | v_ops_product_mix_daily | v_ops_holiday_factor,product_code,,,,product_id <> '00000000-0000-0000-0000-000000000000',本表只保存跨地点稳定的产品主数据与固有生产属性。售价、陈列量、运营定位、目标占比、目标售罄时间、展示顺序和固定出货时刻会随地点或时间变化，进入 ops_business_rule 的 PRODUCT_LOCATION_PLANNING_POLICY 版本，不能污染全局产品行。平均销量、实际销售占比和排名由 POS current 事实视图派生。
ops,地点、产品、预测、计划、执行与班表,ops_product_alias,产品别名,保存人工输入、Excel和历史系统中的产品别称，并明确归一到 product_id。,来源范围 × 一个别名 × 有效期一行,BakeryOps 产品主数据管理,BakeryOps | 财务网站 | 分析/BI,历史导入和人工确认,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,PARTIAL_FIELDS_DERIVED_IN_VIEW,normalized_alias -> NORMALIZE_ALIAS(alias_text),KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存人工输入、Excel和历史系统中的产品别称，并明确归一到 product_id。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,product_alias_id,product_id → ops_product.product_id | source_system_id → app_source_system.source_system_id | created_by_user_id → app_user.user_id,,,source_system_id + alias_text + valid_from [NULLS NOT DISTINCT：空值也参与去重],source_system_id + alias_text + valid_from,,"NO_OVERLAP(COALESCE(source_system_id, NIL_UUID), NORMALIZE_ALIAS(alias_text), daterange(valid_from, valid_to, '[)')) WHERE status = 'CONFIRMED'",valid_to IS NULL OR valid_to > valid_from | public.app_normalize_alias_v1(alias_text) <> '',normalized_alias 不作为独立字段保存；确认冲突和候选检索统一调用版本锁定的 NORMALIZE_ALIAS(alias_text) 函数或函数索引，避免原文与派生副本漂移。标准化结果不能单独证明产品身份。
hr,人员、招聘、培训与工时,hr_person,自然人主数据,为候选人和员工提供不随雇佣关系变化的稳定 person_id。,每个自然人一行,HR 主数据流程,BakeryOps | 财务网站 | 分析/BI,招聘、员工导入和人工去重,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,为候选人和员工提供不随雇佣关系变化的稳定 person_id。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,按马来西亚劳动和隐私要求保留；实施前由法务确认期限,person_id,merged_into_person_id → hr_person.person_id | created_by_user_id → app_user.user_id,app_user.person_id | hr_application.person_id | hr_employment.person_id | hr_employment_mapping_review.candidate_person_id | hr_person.merged_into_person_id | hr_person_contact.person_id | msg_conversation.person_id,,dedupe_fingerprint [NULLS DISTINCT：仅非空值去重，允许多条空值],,dedupe_fingerprint,,,
hr,人员、招聘、培训与工时,hr_person_contact,人员联系方式,把电话和邮箱等联系方式从一般人员主档隔离，便于最小权限和历史管理。,人员 × 联系方式类型 × 有效期一行,HR 主数据流程,授权 HR | 消息服务,候选人或员工提供的信息,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把电话和邮箱等联系方式从一般人员主档隔离，便于最小权限和历史管理。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,按招聘和雇佣隐私政策保留；到期删除密文但可保留去标识审计,person_contact_id,person_id → hr_person.person_id | created_by_user_id → app_user.user_id,,,person_id + contact_type + lookup_hash + valid_from,,,"NO_OVERLAP(person_id, contact_type, lookup_hash, tstzrange(valid_from, valid_to, '[)')) | NO_OVERLAP(person_id, contact_type, tstzrange(valid_from, valid_to, '[)')) WHERE is_primary = true",valid_to IS NULL OR valid_to > valid_from,
hr,人员、招聘、培训与工时,hr_employment,雇佣关系,把自然人与一次具体雇佣关系分开，支持离职后再次入职和跨地点调动。,一个人从一次入职到一次离职的雇佣关系一行,HR 主数据流程,BakeryOps | 财务网站 | 分析/BI,Offer 接受、员工导入或再入职,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把自然人与一次具体雇佣关系分开，支持离职后再次入职和跨地点调动。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,按劳动法规保留；离职不删除,employment_id,person_id → hr_person.person_id | origin_application_id → hr_application.application_id | home_location_id → ops_location.location_id | created_by_user_id → app_user.user_id,hr_assessment.assessor_employment_id | hr_employee_event.employment_id | hr_employment_mapping_review.candidate_employment_id | hr_employment_source_identity.employment_id | hr_onboarding_task.employment_id | hr_timesheet_entry.employment_id | hr_training_assignment.employment_id | ops_review_action.owner_employment_id | ops_shift_assignment.employment_id | scm_goods_receipt.received_by_employment_id,v_hr_role_eligibility,employee_code | origin_application_id [NULLS DISTINCT：仅非空值去重，允许多条空值],,origin_application_id,,ended_on IS NULL OR ended_on >= started_on,
hr,人员、招聘、培训与工时,hr_employment_source_identity,雇佣来源身份映射,把 Lark、工资表和历史员工表中的员工编号映射到 employment_id。,来源系统 × 外部员工ID × 有效期一行,HR 身份审核,BakeryOps | 财务网站 | 分析/BI,Lark、工资表或历史导入,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把 Lark、工资表和历史员工表中的员工编号映射到 employment_id。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,employment_source_identity_id,employment_id → hr_employment.employment_id | source_system_id → app_source_system.source_system_id | created_by_user_id → app_user.user_id,hr_employment_mapping_review.confirmed_source_identity_id,v_identity_mapping_gap,source_system_id + source_employee_id + valid_from,,,"NO_OVERLAP(source_system_id, source_employee_id, tstzrange(valid_from, valid_to, '[)')) WHERE mapping_status = 'CONFIRMED'",valid_to IS NULL OR valid_to > valid_from,
hr,人员、招聘、培训与工时,hr_employment_mapping_review,雇佣身份映射审核,保存 Lark、工资表和历史员工来源无法自动确认到 employment_id 时的候选、证据和人工结论。,来源系统 × 外部员工ID × 一次审核尝试一行,HR 身份审核,BakeryOps | 财务网站 | 分析/BI,员工来源同步产生的未确认或冲突身份,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存 Lark、工资表和历史员工来源无法自动确认到 employment_id 时的候选、证据和人工结论。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,按雇佣身份和审计政策保留；敏感证据最小化,employment_mapping_review_id,source_system_id → app_source_system.source_system_id | candidate_person_id → hr_person.person_id | candidate_employment_id → hr_employment.employment_id | confirmed_source_identity_id → hr_employment_source_identity.employment_source_identity_id | reviewed_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,,v_identity_mapping_gap,,,,,status <> 'CONFIRMED' OR confirmed_source_identity_id IS NOT NULL,姓名、手机号或相似字符串只能产生候选，不能直接创建 CONFIRMED 映射。
scm,原料、库存、补货、采购与收货,scm_material,统一原料主数据,统一表示原料、包材和半成品，不让供应链依赖财务成本卡内部编号。,每个可采购、库存或作为配方组件的物料一行,供应链主数据流程,BakeryOps | 财务网站 | 分析/BI,供应商目录、配方和人工审核,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,统一表示原料、包材和半成品，不让供应链依赖财务成本卡内部编号。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,永久保留；停用只改变状态,material_id,base_unit_id → app_unit.unit_id | created_by_user_id → app_user.user_id,cost_card_material_price.material_id | cost_card_recipe_component.material_id | cost_card_recipe_version.output_material_id | finance_inventory_flow_line.material_id | finance_inventory_snapshot_line.material_id | finance_order_logistics_line.material_id | finance_supplier_purchase_monthly.material_id | scm_goods_receipt_line.material_id | scm_inventory_count_line.material_id | scm_inventory_movement_line.material_id | scm_material_alias.material_id | scm_material_requirement_component.material_id | scm_material_source_identity.material_id | scm_material_unit_conversion.material_id | scm_replenishment_line.material_id | scm_supplier_item.material_id | scm_supplier_item_mapping_review.candidate_material_id,v_scm_material_requirement_line | v_scm_supplier_item_current_mapping | v_scm_supplier_price_current | v_cost_card_material_price_current | v_cost_card_recipe_expanded,material_code,,,,,
scm,原料、库存、补货、采购与收货,scm_material_alias,原料别名,保存供应商、财务模板和历史配方里的原料不同写法。,来源范围 × 原料别名 × 有效期一行,供应链主数据流程,BakeryOps | 财务网站,供应商报价、Excel和历史成本卡,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,PARTIAL_FIELDS_DERIVED_IN_VIEW,normalized_alias -> NORMALIZE_ALIAS(alias_text),KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存供应商、财务模板和历史配方里的原料不同写法。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,material_alias_id,material_id → scm_material.material_id | source_system_id → app_source_system.source_system_id | created_by_user_id → app_user.user_id,,,source_system_id + alias_text + valid_from [NULLS NOT DISTINCT：空值也参与去重],source_system_id + alias_text + valid_from,,"NO_OVERLAP(COALESCE(source_system_id, NIL_UUID), NORMALIZE_ALIAS(alias_text), daterange(valid_from, valid_to, '[)')) WHERE status = 'CONFIRMED'",valid_to IS NULL OR valid_to > valid_from | public.app_normalize_alias_v1(alias_text) <> '',normalized_alias 不作为独立字段保存；确认冲突和候选检索统一调用版本锁定的 NORMALIZE_ALIAS(alias_text) 函数或函数索引，避免原文与派生副本漂移。标准化结果只能生成候选，不能自动确认 material_id。
scm,原料、库存、补货、采购与收货,scm_material_source_identity,原料来源身份映射,把成本卡迁移编号、WMS编号等外部物料身份映射到 material_id。,来源系统 × 外部原料ID × 有效期一行,供应链主数据审核,BakeryOps | 财务网站,外部物料目录与人工证据,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_MASTER_IDENTITY,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把成本卡迁移编号、WMS编号等外部物料身份映射到 material_id。；稳定身份、有效期映射、单位换算或已发布定义无法从交易结果可靠反推。,业务存续期内保留；归档规则在实施前确认,material_source_identity_id,material_id → scm_material.material_id | source_system_id → app_source_system.source_system_id | created_by_user_id → app_user.user_id,,v_identity_mapping_gap,source_system_id + source_material_id + valid_from,,,"NO_OVERLAP(source_system_id, source_material_id, tstzrange(valid_from, valid_to, '[)')) WHERE mapping_status = 'CONFIRMED'",valid_to IS NULL OR valid_to > valid_from,
pos,POS目录、销售与会员,pos_ingest_batch,POS导入批次,记录每次 RES/POS 抓取的数据集、窗口、游标、校验值和完整性。,某地点 × 某数据集 × 一次抓取或重跑一行,RES/POS 同步服务,BakeryOps | 财务网站 | 分析/BI,RES/POS API,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,记录每次 RES/POS 抓取的数据集、窗口、游标、校验值和完整性。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,永久保留批次摘要；原始大文件按合规策略外部归档,pos_ingest_batch_id,job_run_id → app_job_run.job_run_id | source_system_id → app_source_system.source_system_id | location_id → ops_location.location_id | supersedes_pos_ingest_batch_id → pos_ingest_batch.pos_ingest_batch_id,pos_daily_breakdown.pos_ingest_batch_id | pos_ingest_batch.supersedes_pos_ingest_batch_id | pos_item_sales_hour.pos_ingest_batch_id | pos_item_waste.pos_ingest_batch_id | pos_member_balance_snapshot.pos_ingest_batch_id | pos_member_card_transaction.pos_ingest_batch_id | pos_member_daily_metric.pos_ingest_batch_id | pos_order.first_seen_pos_ingest_batch_id | pos_order_item.pos_ingest_batch_id | pos_payment.first_seen_pos_ingest_batch_id | pos_payment.last_seen_pos_ingest_batch_id | pos_refund.first_seen_pos_ingest_batch_id | pos_sales_day.pos_ingest_batch_id | pos_sales_hour.pos_ingest_batch_id,v_pos_sales_day_current | v_pos_sales_hour_current | v_pos_item_sales_hour_current | v_pos_daily_breakdown_current | v_pos_member_state_current | v_pos_member_daily_metric_current | v_pos_order_item_current | v_pos_item_waste_current,source_system_id + location_id + dataset_code + source_batch_id [NULLS DISTINCT：仅非空值去重，允许多条空值] | idempotency_key,,source_system_id + location_id + dataset_code + source_batch_id,,window_end > window_start | supersedes_pos_ingest_batch_id IS NULL OR supersedes_pos_ingest_batch_id <> pos_ingest_batch_id | (dataset_code = 'ORDER_ITEM') = (coverage_scope IS NOT NULL),一个批次只能承载一个 dataset_code。RUNNING 批次可更新计数和状态；进入终态后冻结。更正必须创建新批次并显式 supersedes，事实表仍按 batch_id 追加。所有 current 视图必须同时按精确 dataset_code、SUCCEEDED、未被合格批次 supersedes，以及 completed_at/created_at/batch_id 的确定性顺序选版。
